instname,state,academicyear,tuitionfee02_tf,minimum_wage
The University of Texas at Austin,TX,2001,3575.0,5.15
The University of Texas at Austin,TX,2002,3766.0,5.15
The University of Texas at Austin,TX,2003,3950.0,5.15
The University of Texas at Austin,TX,2004,4188.0,5.15
The University of Texas at Austin,TX,2005,5735.0,5.15
The University of Texas at Austin,TX,2006,6972.0,5.15
The University of Texas at Austin,TX,2007,7630.0,5.85
The University of Texas at Austin,TX,2008,7670.0,6.55
The University of Texas at Austin,TX,2009,8532.0,7.25
The University of Texas at Austin,TX,2010,8930.0,7.25
The University of Virginia's College at Wise,VA,1987,1408.0,3.35
The University of Virginia's College at Wise,VA,1988,1472.0,3.35
The University of Virginia's College at Wise,VA,1989,1574.0,3.35
The University of Virginia's College at Wise,VA,1990,1870.0,3.8
The University of Virginia's College at Wise,VA,1991,2022.2810058593798,4.25
The University of Virginia's College at Wise,VA,1992,2300.0,4.25
The University of Virginia's College at Wise,VA,1993,2650.0,4.25
The University of Virginia's College at Wise,VA,1994,2988.0,4.25
The University of Virginia's College at Wise,VA,1995,3092.0,4.25
The University of Virginia's College at Wise,VA,1996,3200.0,4.75
The University of Virginia's College at Wise,VA,1997,3258.0,5.15
The University of Virginia's College at Wise,VA,1998,3348.0,5.15
The University of Virginia's College at Wise,VA,1999,3520.0,5.15
The University of Virginia's College at Wise,VA,2000,3192.0,5.15
The University of Virginia's College at Wise,VA,2001,3375.0,5.15
The University of Virginia's College at Wise,VA,2002,3470.0,5.15
The University of Virginia's College at Wise,VA,2003,3844.0,5.15
The University of Virginia's College at Wise,VA,2004,4530.0,5.15
The University of Virginia's College at Wise,VA,2005,4782.0,5.15
The University of Virginia's College at Wise,VA,2006,5081.0,5.15
The University of Virginia's College at Wise,VA,2007,5692.0,5.85
The University of Virginia's College at Wise,VA,2008,6151.0,6.55
The University of Virginia's College at Wise,VA,2009,6439.0,7.25
The University of Virginia's College at Wise,VA,2010,6748.0,7.25
The University of West Florida,FL,1987,866.0,3.35
The University of West Florida,FL,1988,1102.0,3.35
The University of West Florida,FL,1989,1116.0,3.35
The University of West Florida,FL,1990,1230.86657714844,3.8
The University of West Florida,FL,1991,1321.0,4.25
The University of West Florida,FL,1992,1463.0,4.25
The University of West Florida,FL,1993,1654.0,4.25
The University of West Florida,FL,1994,1702.0,4.25
The University of West Florida,FL,1995,1711.0,4.25
The University of West Florida,FL,1996,1723.0,4.75
The University of West Florida,FL,1997,1819.0,5.15
The University of West Florida,FL,1998,1985.0,5.15
The University of West Florida,FL,1999,2143.0,5.15
The University of West Florida,FL,2000,2257.94506835938,5.15
The University of West Florida,FL,2001,2398.0,5.15
The University of West Florida,FL,2002,2528.0,5.15
The University of West Florida,FL,2003,2639.0,5.15
The University of West Florida,FL,2004,2855.0,5.15
The University of West Florida,FL,2005,3040.0,5.15
The University of West Florida,FL,2006,3198.0,5.15
The University of West Florida,FL,2007,3311.0,5.85
The University of West Florida,FL,2008,3351.0,6.55
The University of West Florida,FL,2009,3654.0,7.25
The University of West Florida,FL,2010,4123.0,7.25
Thomas Edison State College,NJ,2008,4397.0,6.55
Thomas Edison State College,NJ,2009,4555.0,7.25
Thomas Edison State College,NJ,2010,4695.0,7.25
Towson University,MD,1987,1609.0,3.35
Towson University,MD,1988,1734.0,3.35
Towson University,MD,1989,1902.0,3.35
Towson University,MD,1990,2014.0,3.8
Towson University,MD,1991,2248.0,4.25
Towson University,MD,1992,2458.0,4.25
Towson University,MD,1993,2828.0,4.25
Towson University,MD,1994,3122.0,4.25
Towson University,MD,1995,3288.0,4.25
Towson University,MD,1996,3530.0,4.75
Towson University,MD,1997,3822.0,5.15
Towson University,MD,1998,4120.0,5.15
Towson University,MD,1999,4336.0,5.15
Towson University,MD,2000,4520.0,5.15
Towson University,MD,2001,4720.0,5.15
Towson University,MD,2002,4984.0,5.15
Towson University,MD,2003,5281.0,5.15
Towson University,MD,2004,6226.0,5.15
Towson University,MD,2005,6672.0,5.15
Towson University,MD,2006,7096.0,5.15
Towson University,MD,2007,7164.0,5.85
Towson University,MD,2008,7234.0,6.55
Towson University,MD,2009,7314.0,7.25
Towson University,MD,2010,7418.0,7.25
Troy University,AL,1987,1171.0,3.35
Troy University,AL,1988,3135.0,3.35
Troy University,AL,1989,1375.0,3.35
Troy University,AL,1990,1435.0,3.8
Troy University,AL,1991,1510.0,4.25
Troy University,AL,1992,1470.0,4.25
Troy University,AL,1993,1617.0,4.25
Troy University,AL,1994,1771.0,4.25
Troy University,AL,1995,1920.0,4.25
Troy University,AL,1996,2007.0,4.75
Troy University,AL,1997,2175.0,5.15
Troy University,AL,1998,2250.0,5.15
Troy University,AL,1999,2490.0,5.15
Troy University,AL,2000,2900.0,5.15
Troy University,AL,2001,3126.0,5.15
Troy University,AL,2002,3296.0,5.15
Troy University,AL,2003,3532.0,5.15
Troy University,AL,2004,3842.0,5.15
Troy University,AL,2005,4162.0,5.15
Troy University,AL,2006,4104.0,5.15
Troy University,AL,2007,4104.0,5.85
Troy University,AL,2008,4264.0,6.55
Troy University,AL,2009,4492.0,7.25
Troy University,AL,2010,4924.0,7.25
Truman State University,MO,1987,1020.0,3.35
Truman State University,MO,1988,1270.0,3.35
Truman State University,MO,1989,1320.0,3.35
Truman State University,MO,1990,1398.0,3.8
Truman State University,MO,1991,1608.0,4.25
Truman State University,MO,1992,1800.0,4.25
Truman State University,MO,1993,2235.0,4.25
Truman State University,MO,1994,2456.0,4.25
Truman State University,MO,1995,2704.0,4.25
Truman State University,MO,1996,2872.0,4.75
Truman State University,MO,1997,3008.0,5.15
Truman State University,MO,1998,3256.0,5.15
Truman State University,MO,1999,3408.0,5.15
Truman State University,MO,2000,3562.0,5.15
Truman State University,MO,2001,3712.0,5.15
Truman State University,MO,2002,3832.0,5.15
Truman State University,MO,2003,4200.0,5.15
Truman State University,MO,2004,4756.0,5.15
Truman State University,MO,2005,5482.0,5.15
Truman State University,MO,2006,5812.0,5.15
Truman State University,MO,2007,6092.0,5.85
Truman State University,MO,2008,6432.0,6.55
Truman State University,MO,2009,6692.0,7.25
Truman State University,MO,2010,6692.0,7.25
U T C-ERLANGER MEDICAL CTR NURSE ANESTHESIA,TN,1992,4000.0,4.25
United States Air Force Academy,CO,2000,2500.0,5.15
United States Air Force Academy,CO,2001,2500.0,5.15
United States Air Force Academy,CO,2002,2500.0,5.15
United States Air Force Academy,CO,2003,2500.0,5.15
United States Air Force Academy,CO,2004,2500.0,5.15
United States Air Force Academy,CO,2005,2500.0,5.15
United States Coast Guard Academy,CT,2000,625.0,5.15
United States Coast Guard Academy,CT,2001,750.0,5.15
United States Coast Guard Academy,CT,2002,750.0,5.15
United States Coast Guard Academy,CT,2003,3000.0,5.15
United States Coast Guard Academy,CT,2004,3000.0,5.15
United States Coast Guard Academy,CT,2006,3000.0,5.15
United States Coast Guard Academy,CT,2007,3000.0,5.85
United States Coast Guard Academy,CT,2008,3000.0,6.55
United States Coast Guard Academy,CT,2009,3000.0,7.25
United States Coast Guard Academy,CT,2010,3000.0,7.25
United States Merchant Marine Academy,NY,1988,815.0,3.35
United States Merchant Marine Academy,NY,1989,2513.0,3.35
United States Merchant Marine Academy,NY,1990,2523.0,3.8
United States Merchant Marine Academy,NY,1991,1072.44555664063,4.25
United States Merchant Marine Academy,NY,1992,700.0,4.25
United States Merchant Marine Academy,NY,1993,1255.65869140625,4.25
United States Merchant Marine Academy,NY,1994,1750.0,4.25
United States Merchant Marine Academy,NY,1995,1981.0,4.25
United States Merchant Marine Academy,NY,1997,2251.0,5.15
United States Merchant Marine Academy,NY,2001,2487.0,5.15
United States Merchant Marine Academy,NY,2002,2545.0,5.15
United States Merchant Marine Academy,NY,2003,2635.0,5.15
United States Merchant Marine Academy,NY,2004,2900.0,5.15
United States Naval Academy,MD,2002,2000.0,5.15
United States Naval Academy,MD,2003,2200.0,5.15
United States Naval Academy,MD,2004,2500.0,5.15
United States Naval Academy,MD,2005,2200.0,5.15
University at Buffalo,NY,2009,6285.0,7.25
University at Buffalo,NY,2010,7013.0,7.25
University of Akron Main Campus,OH,1987,1783.0,3.35
University of Akron Main Campus,OH,1988,1943.0,3.35
University of Akron Main Campus,OH,1989,2078.0,3.35
University of Akron Main Campus,OH,1990,2277.0,3.8
University of Akron Main Campus,OH,1991,2410.8037109375,4.25
University of Akron Main Campus,OH,1992,2656.0,4.25
University of Akron Main Campus,OH,1993,2843.28247070313,4.25
University of Akron Main Campus,OH,1994,3040.0,4.25
University of Akron Main Campus,OH,1995,3192.0,4.25
University of Akron Main Campus,OH,1996,3384.0,4.75
University of Akron Main Campus,OH,1997,3486.0,5.15
University of Akron Main Campus,OH,1998,3660.0,5.15
University of Akron Main Campus,OH,1999,4017.0,5.15
University of Akron Main Campus,OH,2000,4152.0,5.15
University of Akron Main Campus,OH,2001,4497.0,5.15
University of Akron Main Campus,OH,2002,4930.0,5.15
University of Akron Main Campus,OH,2003,5798.0,5.15
University of Akron Main Campus,OH,2004,6808.0,5.15
University of Akron Main Campus,OH,2005,7510.0,5.15
University of Akron Main Campus,OH,2006,7958.0,5.15
University of Akron Main Campus,OH,2007,8382.0,5.85
University of Akron Main Campus,OH,2008,8382.0,6.55
University of Akron Main Campus,OH,2009,8612.0,7.25
University of Akron Main Campus,OH,2010,8752.0,7.25
University of Alabama at Birmingham,AL,1987,1552.0,3.35
University of Alabama at Birmingham,AL,1988,1590.0,3.35
University of Alabama at Birmingham,AL,1989,1695.0,3.35
University of Alabama at Birmingham,AL,1990,1822.0,3.8
University of Alabama at Birmingham,AL,1991,1920.0,4.25
University of Alabama at Birmingham,AL,1992,2050.0,4.25
University of Alabama at Birmingham,AL,1993,2238.0,4.25
University of Alabama at Birmingham,AL,1994,2358.0,4.25
University of Alabama at Birmingham,AL,1995,2511.0,4.25
University of Alabama at Birmingham,AL,1996,2604.0,4.75
University of Alabama at Birmingham,AL,1997,2700.0,5.15
University of Alabama at Birmingham,AL,1998,2850.0,5.15
University of Alabama at Birmingham,AL,1999,3060.0,5.15
University of Alabama at Birmingham,AL,2000,3240.0,5.15
University of Alabama at Birmingham,AL,2001,3363.0,5.15
University of Alabama at Birmingham,AL,2002,3640.0,5.15
University of Alabama at Birmingham,AL,2003,3880.0,5.15
University of Alabama at Birmingham,AL,2004,4274.0,5.15
University of Alabama at Birmingham,AL,2005,4662.0,5.15
University of Alabama at Birmingham,AL,2006,4792.0,5.15
University of Alabama at Birmingham,AL,2007,4792.0,5.85
University of Alabama at Birmingham,AL,2008,4208.0,6.55
University of Alabama at Birmingham,AL,2009,4664.0,7.25
University of Alabama at Birmingham,AL,2010,5096.0,7.25
University of Alabama in Huntsville,AL,1987,1395.0,3.35
University of Alabama in Huntsville,AL,1988,1505.0,3.35
University of Alabama in Huntsville,AL,1989,1611.0,3.35
University of Alabama in Huntsville,AL,1990,1815.0,3.8
University of Alabama in Huntsville,AL,1991,1996.0,4.25
University of Alabama in Huntsville,AL,1992,2130.0,4.25
University of Alabama in Huntsville,AL,1993,2328.0,4.25
University of Alabama in Huntsville,AL,1994,2418.0,4.25
University of Alabama in Huntsville,AL,1995,2480.0,4.25
University of Alabama in Huntsville,AL,1996,2620.0,4.75
University of Alabama in Huntsville,AL,1997,2698.0,5.15
University of Alabama in Huntsville,AL,1998,2832.0,5.15
University of Alabama in Huntsville,AL,1999,2942.0,5.15
University of Alabama in Huntsville,AL,2000,3112.0,5.15
University of Alabama in Huntsville,AL,2001,3284.0,5.15
University of Alabama in Huntsville,AL,2002,3536.0,5.15
University of Alabama in Huntsville,AL,2003,3764.0,5.15
University of Alabama in Huntsville,AL,2004,4126.0,5.15
University of Alabama in Huntsville,AL,2005,4516.0,5.15
University of Alabama in Huntsville,AL,2006,4688.0,5.15
University of Alabama in Huntsville,AL,2007,4848.0,5.85
University of Alabama in Huntsville,AL,2008,5216.0,6.55
University of Alabama in Huntsville,AL,2009,5952.0,7.25
University of Alabama in Huntsville,AL,2010,6510.0,7.25
University of Alaska Fairbanks,AK,1987,948.0,3.35
University of Alaska Fairbanks,AK,1988,1104.0,3.35
University of Alaska Fairbanks,AK,1989,1332.0,3.35
University of Alaska Fairbanks,AK,1990,1512.0,3.8
University of Alaska Fairbanks,AK,1991,1660.0,4.25
University of Alaska Fairbanks,AK,1992,1820.0,4.25
University of Alaska Fairbanks,AK,1993,2030.0,4.25
University of Alaska Fairbanks,AK,1994,2224.0,4.25
University of Alaska Fairbanks,AK,1995,2488.0,4.25
University of Alaska Fairbanks,AK,1996,2926.0,4.75
University of Alaska Fairbanks,AK,1997,3025.0,5.15
University of Alaska Fairbanks,AK,1998,3120.0,5.15
University of Alaska Fairbanks,AK,1999,3178.0,5.15
University of Alaska Fairbanks,AK,2000,3313.0,5.15
University of Alaska Fairbanks,AK,2001,3420.0,5.15
University of Alaska Fairbanks,AK,2002,3477.0,5.15
University of Alaska Fairbanks,AK,2003,3597.0,5.15
University of Alaska Fairbanks,AK,2004,3850.0,5.15
University of Alaska Fairbanks,AK,2005,4355.0,5.15
University of Alaska Fairbanks,AK,2006,4156.0,5.15
University of Alaska Fairbanks,AK,2007,4538.0,5.85
University of Alaska Fairbanks,AK,2008,4818.0,6.55
University of Alaska Fairbanks,AK,2009,5173.0,7.25
University of Alaska Fairbanks,AK,2010,5408.0,7.25
University of Arizona,AZ,1987,1136.0,3.35
University of Arizona,AZ,1988,1196.0,3.35
University of Arizona,AZ,1989,1278.0,3.35
University of Arizona,AZ,1990,1362.0,3.8
University of Arizona,AZ,1991,1478.0,4.25
University of Arizona,AZ,1992,1528.0,4.25
University of Arizona,AZ,1993,1528.0,4.25
University of Arizona,AZ,1994,1778.0,4.25
University of Arizona,AZ,1995,1894.0,4.25
University of Arizona,AZ,1996,1884.0,4.75
University of Arizona,AZ,1997,2009.0,5.15
University of Arizona,AZ,1998,2058.0,5.15
University of Arizona,AZ,1999,2158.0,5.15
University of Arizona,AZ,2000,2264.0,5.15
University of Arizona,AZ,2001,2348.0,5.15
University of Arizona,AZ,2002,2490.0,5.15
University of Arizona,AZ,2003,2593.0,5.15
University of Arizona,AZ,2004,3603.0,5.15
University of Arizona,AZ,2005,4098.0,5.15
University of Arizona,AZ,2006,4498.0,5.15
University of Arizona,AZ,2007,4766.0,5.85
University of Arizona,AZ,2008,5048.0,6.55
University of Arizona,AZ,2009,5542.0,7.25
University of Arizona,AZ,2010,6855.0,7.25
University of Arkansas,AR,2010,6459.0,7.25
University of Arkansas Main Campus,AR,1987,1030.0,3.35
University of Arkansas Main Campus,AR,1988,1230.0,3.35
University of Arkansas Main Campus,AR,1989,1250.0,3.35
University of Arkansas Main Campus,AR,1990,1522.0,3.8
University of Arkansas Main Campus,AR,1991,1598.0,4.25
University of Arkansas Main Campus,AR,1992,1732.0,4.25
University of Arkansas Main Campus,AR,1993,1838.0,4.25
University of Arkansas Main Campus,AR,1994,1946.0,4.25
University of Arkansas Main Campus,AR,1995,1994.0,4.25
University of Arkansas Main Campus,AR,1996,2130.0,4.75
University of Arkansas Main Campus,AR,1997,2639.0,5.15
University of Arkansas Main Campus,AR,1998,2896.0,5.15
University of Arkansas Main Campus,AR,1999,3119.0,5.15
University of Arkansas Main Campus,AR,2000,3333.0,5.15
University of Arkansas Main Campus,AR,2001,3575.0,5.15
University of Arkansas Main Campus,AR,2002,3880.0,5.15
University of Arkansas Main Campus,AR,2003,4456.0,5.15
University of Arkansas Main Campus,AR,2004,4768.0,5.15
University of Arkansas Main Campus,AR,2005,5135.0,5.15
University of Arkansas Main Campus,AR,2006,5494.0,5.15
University of Arkansas Main Campus,AR,2007,5808.0,5.85
University of Arkansas Main Campus,AR,2008,6038.0,6.55
University of Arkansas Main Campus,AR,2009,6400.0,7.25
University of Arkansas at Little Rock,AR,1987,1000.0,3.35
University of Arkansas at Little Rock,AR,1988,1200.0,3.35
University of Arkansas at Little Rock,AR,1989,1250.0,3.35
University of Arkansas at Little Rock,AR,1990,1475.0,3.8
University of Arkansas at Little Rock,AR,1991,1560.0,4.25
University of Arkansas at Little Rock,AR,1992,1806.0,4.25
University of Arkansas at Little Rock,AR,1993,1902.0,4.25
University of Arkansas at Little Rock,AR,1994,2098.0,4.25
University of Arkansas at Little Rock,AR,1995,2302.0,4.25
University of Arkansas at Little Rock,AR,1996,2368.0,4.75
University of Arkansas at Little Rock,AR,1997,2538.0,5.15
University of Arkansas at Little Rock,AR,1998,2538.0,5.15
University of Arkansas at Little Rock,AR,1999,2616.0,5.15
University of Arkansas at Little Rock,AR,2000,2724.0,5.15
University of Arkansas at Little Rock,AR,2001,2907.0,5.15
University of Arkansas at Little Rock,AR,2002,3138.0,5.15
University of Arkansas at Little Rock,AR,2003,3375.0,5.15
University of Arkansas at Little Rock,AR,2004,3549.0,5.15
University of Arkansas at Little Rock,AR,2005,3216.0,5.15
University of Arkansas at Little Rock,AR,2006,3705.0,5.15
University of Arkansas at Little Rock,AR,2007,3889.0,5.85
